"OBJECTID","POINT_X","POINT_Y"
111,496680.6784,314961.5548
111,496681.2368,314943.9662
111,496685.7037,314943.9662
111,496685.9829,314923.5859
111,496666.9984,314923.3067
111,496665.8817,314941.7328
111,496662.2523,314941.1744
111,496662.2523,314926.6569
111,496634.8924,314924.4234
111,496634.334,314931.9614
111,496638.8009,314932.2406
111,496638.5218,314938.6618
111,496641.0344,314938.6618
111,496640.7552,314944.8038
111,496644.1054,314945.083
111,496644.1054,314947.0373
111,496646.3389,314947.3164
111,496646.0597,314967.1384
111,496656.9478,314967.4176
111,496656.6687,314985.8437
112,497158.0813,315079.9284
112,497157.523,315096.4002
112,497179.8576,315096.6793
112,497180.1368,315079.9284
112,497158.0813,315079.9284
113,497259.7039,315152.5159
113,497277.0133,315152.7951
113,497277.2925,315146.3739
113,497344.8548,315149.4449
113,497344.5756,315157.5412
113,497362.7225,315158.0996
113,497365.5143,315095.8418
113,497348.205,315095.2834
113,497345.4131,315128.7854
113,497279.2468,315124.8768
113,497280.9219,315088.583
113,497261.9374,315088.583
113,497259.7039,315152.5159
114,497349.0425,315086.0704
114,497366.631,315086.3496
114,497369.7021,315028.0003
114,497351.5552,315028.2795
114,497349.0425,315086.0704
115,497308.2818,315031.0713
115,497342.0629,315032.7464
115,497342.9005,315016.2746
115,497309.1193,315014.3204
115,497308.2818,315031.0713
116,497335.9209,315255.8137
116,497390.92,315258.3263
116,497391.7575,315245.2047
116,497365.7935,315244.088
116,497366.0727,315226.2203
116,497373.0522,315226.2203
116,497373.3314,315211.7027
116,497342.0629,315210.586
116,497341.2254,315225.6619
116,497337.0376,315225.6619
116,497335.9209,315255.8137
117,497378.204,315326.7828
117,497382.8106,315326.7828
117,497382.6012,315317.9886
117,497365.4314,315317.9886
117,497365.0127,315323.8514
117,497367.7347,315324.0608
117,497367.3159,315343.5338
117,497381.3449,315344.162
117,497381.3449,315338.2991
117,497377.5759,315338.2991
117,497378.204,315326.7828
118,497001.9352,315463.0939
118,497001.9352,315466.6535
118,496997.538,315466.6535
118,496997.1192,315477.9604
118,497003.1915,315478.1698
118,497003.4009,315499.9461
118,496996.0723,315499.9461
118,496995.2348,315516.2783
118,497059.9354,315519.8379
118,497059.3073,315516.9065
118,497066.6358,315517.3252
118,497066.6358,315497.2241
118,497063.0762,315481.7294
118,497063.2856,315475.8666
118,497069.1485,315475.8666
118,497068.5203,315471.4694
118,497063.495,315471.4694
118,497063.7044,315466.6535
118,497001.9352,315463.0939
119,496801.5516,315531.9824
119,496809.927,315531.9824
119,496809.7177,315536.5889
119,496822.9091,315536.7983
119,496827.9343,315462.047
119,496788.3602,315460.7907
119,496788.1508,315478.1698
119,496814.1148,315479.4262
119,496813.696,315486.5453
119,496805.5299,315486.1265
119,496801.5516,315531.9824
120,496855.3641,315516.4877
120,496855.7829,315509.1591
120,496851.3857,315508.7404
120,496851.5951,315505.1808
120,496874.8371,315506.4371
120,496874.6277,315511.4624
120,496880.4905,315511.4624
120,496880.9093,315492.6176
120,496839.66,315490.7331
120,496838.6131,315515.8595
120,496855.3641,315516.4877
121,496884.0501,315508.9498
121,496925.09,315509.9967
121,496925.7182,315504.762
121,496929.2778,315504.5526
121,496929.6966,315495.9677
121,496884.6783,315493.0363
121,496884.0501,315508.9498
122,496885.0971,315464.9784
122,496885.0971,315452.2058
122,496843.6384,315451.5776
122,496842.8008,315480.8919
122,496852.4327,315480.8919
122,496852.2233,315485.9172
122,496878.8154,315487.1735
122,496880.2812,315472.7258
122,496850.7576,315471.6788
122,496851.1763,315463.3033
122,496885.0971,315464.9784
123,496904.5701,315462.8846
123,496895.1477,315462.8846
123,496895.1477,315470.0037
123,496892.4256,315469.7943
123,496891.3787,315486.7547
123,496939.9565,315488.011
123,496940.1659,315483.6139
123,496903.9419,315482.567
123,496904.5701,315462.8846
124,496908.9672,315477.5417
124,496939.9565,315478.1698
124,496939.9565,315471.4694
124,496909.386,315470.8413
124,496908.9672,315477.5417
125,496927.1839,315212.248
125,496946.2381,315212.6668
125,496943.5161,315216.4358
125,496979.9495,315218.1109
125,496981.6246,315184.6089
125,496985.3936,315180.0024
125,496985.3936,315175.1865
125,496942.8879,315172.6738
125,496943.5161,315167.6485
125,496930.1153,315167.6485
125,496927.1839,315212.248
126,496902.4762,315299.9813
126,496907.9203,315299.3531
126,496907.9203,315302.4939
126,496937.8627,315303.3315
126,496938.7002,315294.5372
126,496939.3284,315274.436
126,496939.119,315265.223
126,496910.8517,315263.5479
126,496910.8517,315265.6418
126,496903.7325,315265.6418
126,496902.4762,315299.9813
126,496962.5703,315321.3388
126,496977.8556,315321.5482
126,496981.4152,315252.241
126,496966.3393,315252.8691
126,496965.5018,315270.6671
126,496962.9891,315270.2483
126,496962.5703,315275.0642
126,496939.3284,315274.6454
126,496938.7002,315294.5372
126,496960.0577,315294.7466
126,496960.0577,315299.5625
126,496962.7797,315299.7719
126,496962.5703,315321.3388
127,496685.6163,315350.8294
127,496687.1053,315333.458
127,496647.3992,315330.9764
127,496648.8882,315312.116
127,496689.0906,315315.094
127,496690.5795,315298.2189
127,496649.3845,315294.7447
127,496650.3772,315277.8696
127,496691.5722,315279.8549
127,496692.5648,315262.9798
127,496653.8515,315260.0019
127,496648.8882,315252.0607
127,496651.3698,315205.4061
127,496693.0612,315207.3914
127,496696.0391,315202.9245
127,496698.0244,315175.6266
127,496676.6824,315174.6339
127,496676.1861,315191.0127
127,496625.5609,315187.0421
127,496625.0646,315199.9465
127,496630.5242,315204.4134
127,496634.9911,315204.4134
127,496633.0058,315222.7775
127,496626.0572,315222.2812
127,496622.0866,315225.7554
127,496620.5977,315258.5129
127,496606.2042,315258.0166
127,496605.7079,315273.4027
127,496625.0646,315274.8916
127,496624.0719,315294.2483
127,496603.7226,315292.7594
127,496603.7226,315309.1381
127,496622.583,315310.6271
127,496622.583,315329.9838
127,496602.2336,315328.4948
127,496601.241,315345.8662
127,496624.5683,315348.3478
127,496625.0646,315350.8294
127,496640.947,315351.3257
127,496641.9397,315347.8515
127,496685.6163,315350.8294
128,496641.4433,315368.6971
128,496640.947,315384.5795
128,496691.5722,315388.0538
128,496692.0685,315371.6751
128,496641.4433,315368.6971
129,496656.6328,315080.4051
129,496714.7029,315082.7874
129,496714.7029,315069.0889
129,496661.6953,315066.4087
129,496662.5887,315071.1734
129,496656.9306,315070.8756
129,496656.6328,315080.4051
130,496661.6953,315066.4087
130,496672.4037,315066.9501
130,496674.2027,315035.1402
130,496693.8572,315035.7358
130,496691.726,315067.9271
130,496702.4944,315068.4716
130,496704.8756,315036.927
130,496717.9786,315037.8204
130,496718.2764,315025.0152
130,496705.1734,315024.7174
130,496706.0668,315011.9122
130,496719.1698,315012.8056
130,496719.7654,314998.8092
130,496686.1146,314996.129
130,496685.2212,315022.335
130,496663.7799,315020.846
130,496661.6953,315066.4087
131,497329.1299,314900.422
131,497345.3558,314901.046
131,497349.1002,314861.1055
131,497332.6399,314860.8894
131,497329.1299,314900.422
132,497255.9812,314847.0731
132,497255.6089,314861.9629
132,497331.919,314867.9188
132,497333.4079,314853.4013
132,497255.9812,314847.0731
133,497425.0713,315455.8596
133,497462.0743,315455.8596
133,497462.3879,315438.3971
133,497425.3729,315438.3743
133,497425.0713,315455.8596
134,497459.8211,315438.3955
134,497460.0913,315426.1037
134,497410.9178,315424.2124
134,497410.7827,315438.3971
134,497459.8211,315438.3955
135,497425.3729,315438.3743
135,497410.7827,315438.3971
135,497409.837,315474.7369
135,497407.8107,315474.872
135,497404.9737,315475.9527
135,497402.407,315477.844
135,497401.7315,315480.5458
135,497401.5964,315484.8688
135,497446.5821,315485.2741
135,497446.9874,315455.8596
135,497439.8275,315455.8596
135,497440.0977,315478.6545
135,497424.5621,315478.7896
135,497424.6972,315473.386
135,497425.3729,315438.3743
136,496913.8298,315037.9253
136,496950.1289,315038.7734
136,496950.1289,315027.9176
136,496914.3387,315026.7303
136,496913.8298,315037.9253
137,496927.7388,315083.0447
137,496949.4504,315083.0447
137,496949.62,315055.7356
137,496941.3086,315056.2444
137,496941.987,315048.9507
137,496950.1289,315049.1203
137,496950.1289,315038.7734
137,496913.8298,315037.9253
137,496913.321,315076.7687
137,496927.9084,315077.1079
137,496927.7388,315083.0447
138,497110.154,315334.195
138,497123.198,315335.137
138,497125.0835,315310.196
138,497126.0655,315310.2675
138,497127.145,315309.404
138,497127.225,315306.515
138,497151.195,315308.2
138,497150.984,315311.192
138,497151.483,315311.228
138,497151.91,315311.444
138,497151.85,315312.242
138,497154.951,315312.512
138,497154.898,315313.31
138,497163.744,315313.892
138,497163.796,315313.094
138,497166.948,315313.377
138,497167.008,315312.579
138,497167.8985,315312.632
138,497167.988,315311.398
138,497210.803,315314.229
138,497210.725,315315.411
138,497211.722,315316.503
138,497214.102,315316.671
138,497215.234,315315.684
138,497215.315,315314.46
138,497222.27,315314.986
138,497222.189,315316.208
138,497223.191,315317.322
138,497225.529,315317.479
138,497226.611,315316.7025
138,497226.723,315315.817
138,497233.0085,315316.29
138,497232.8365,315318.164
138,497277.7,315321.517
138,497280.224,315286.904
138,497265.702,315285.832
138,497264.389,315306.632
138,497247.005,315305.337
138,497247.087,315304.24
138,497243.996,315304.009
138,497245.808,315279.737
138,497230.669,315278.598
138,497228.79,315302.83
138,497169.087,315298.42
138,497169.16,315297.397
138,497168.761,315297.364
138,497168.229,315296.784
138,497168.259,315296.385
138,497166.174,315296.231
138,497166.47,315292.187
138,497169.375,315292.399
138,497170.542,315276.561
138,497167.631,315276.348
138,497167.926,315272.318
138,497170.004,315272.427
138,497170.025,315272.027
138,497170.604,315271.599
138,497171.003,315271.629
138,497171.251,315268.348
138,497172.049,315268.409
138,497172.697,315259.864
138,497171.899,315259.803
138,497172.147,315256.522
138,497171.649,315256.478
138,497171.272,315255.989
138,497171.291,315255.49
138,497170.231,315255.4095
138,497171.9815,315230.5035
138,497159.098,315229.549
138,497158.875,315232.541
138,497130.895,315230.402
138,497131.103,315227.41
138,497118.192,315226.51
138,497116.346,315251.408
138,497115.221,315251.311
138,497115.185,315251.81
138,497114.734,315252.216
138,497114.236,315252.18
138,497113.997,315255.464
138,497113.179,315255.404
138,497112.54,315263.949
138,497113.373,315264.01
138,497113.134,315267.287
138,497113.633,315267.323
138,497114.028,315267.834
138,497113.992,315268.332
138,497117.027,315268.558
138,497115.249,315292.405
138,497112.196,315292.21
138,497112.156,315292.709
138,497111.706,315293.082
138,497111.207,315293.043
138,497110.916,315296.379
138,497110.118,315296.32
138,497109.478,315304.866
138,497110.276,315304.925
138,497110.031,315308.187
138,497110.858,315309.154
138,497111.983,315309.236
138,497110.154,315334.195
139,497209.522,315273.303
139,497230.946,315274.909
139,497230.669,315278.598
139,497245.808,315279.737
139,497246.085,315276.047
139,497266.788,315277.5605
139,497266.613,315279.887
139,497279.045,315280.772
139,497279.353,315276.176
139,497293.552,315263.679
139,497309.764,315264.889
139,497309.231,315272.019
139,497321.804,315272.964
139,497322.336,315265.821
139,497323.402,315265.909
139,497326.913,315217.882
139,497299.621,315215.824
139,497301.238,315194.368
139,497288.374,315193.399
139,497286.76,315214.813
139,497283.164,315214.542
139,497282.02,315229.651
139,497285.628,315229.924
139,497284.065,315250.584
139,497282.214,315250.525
139,497280.54,315252.003
139,497280.434,315254.446
139,497271.957,315261.725
139,497269.569,315261.459
139,497267.84,315262.974
139,497267.71,315264.768
139,497247.017,315263.2
139,497247.306,315259.539
139,497232.159,315258.411
139,497231.86,315262.215
139,497210.523,315260.542
139,497209.522,315273.303
140,496461.058,315264.346
140,496484.623,315266.045
140,496484.7355,315264.361
140,496517.689,315266.562
140,496517.371,315271.323
140,496537.678,315272.796
140,496537.622,315274.165
140,496551.135,315275.162
140,496552.432,315256.05
140,496549.08,315255.844
140,496549.169,315254.211
140,496542.394,315253.74
140,496542.335,315255.363
140,496538.851,315255.124
140,496538.498,315260.454
140,496518.248,315259.088
140,496518.581,315253.977
140,496485.687,315251.7175
140,496485.75,315250.797
140,496481.936,315250.535
140,496481.658,315253.086
140,496461.922,315251.875
140,496461.058,315264.346
141,496466.689,315275.892
141,496472.136,315286.161
141,496476.413,315286.411
141,496477.54,315270.02
141,496466.514,315269.145
141,496466.689,315275.892
142,496482.581,315298.937
142,496512.178,315301.034
142,496511.696,315308.163
142,496541.3095,315310.227
142,496542.475,315293.506
142,496513.482,315291.485
142,496513.935,315284.323
142,496483.814,315282.2
142,496482.581,315298.937
143,496541.1535,315309.7115
143,496573.287,315312.258
143,496574.228,315300.6415
143,496542.153,315298.127
143,496541.1535,315309.7115
144,496542.475,315293.506
144,496542.153,315298.127
144,496574.228,315300.6415
144,496583.881,315301.343
144,496584.9865,315286.5695
144,496543.238,315283.2705
144,496542.475,315293.506
145,496543.238,315283.2705
145,496559.585,315284.53
145,496560.581,315272.0535
145,496551.421,315271.452
145,496551.135,315275.162
145,496543.906,315274.605
145,496543.238,315283.2705
146,496559.585,315284.53
146,496584.9865,315286.5695
146,496586.234,315270.812
146,496560.781,315269.009
146,496560.581,315272.0535
146,496559.585,315284.53
147,496509.575,315329.832
147,496523.304,315330.6305
147,496523.188,315332.628
147,496530.704,315333.065
147,496530.955,315331.376
147,496537.668,315331.795
147,496537.71,315331.227
147,496539.805,315331.383
147,496540.7885,315321.3645
147,496538.4675,315321.1065
147,496538.5265,315320.246
147,496510.443,315318.158
147,496509.575,315329.832
148,496539.334,315338.894
148,496542.626,315339.1405
148,496542.556,315340.072
148,496546.88,315340.396
148,496546.961,315339.459
148,496579.36,315341.708
148,496580.288,315329.219
148,496543.809,315326.479
148,496540.2835,315326.2215
148,496539.334,315338.894
149,496540.2835,315326.2215
149,496543.809,315326.479
149,496545.1165,315309.9835
149,496541.644,315309.8075
149,496540.7885,315321.3645
149,496540.2835,315326.2215
150,496538.236,315348.913
150,496553.8065,315357.8885
150,496559.143,315348.785
150,496539.759,315346.259
150,496538.236,315348.913
151,496553.813,315357.967
151,496563.809,315363.779
151,496569.139,315354.597
151,496559.143,315348.785
151,496553.813,315357.967
152,496576.639,315312.479
152,496581.7975,315312.7735
152,496582.999,315312.887
152,496583.303,315309.21
152,496576.943,315308.802
152,496576.639,315312.479
153,496734.416,315273.514
153,496738.796,315278.455
153,496745.335,315278.99
153,496746.026,315278.5035
153,496752.582,315286.226
153,496751.918,315286.806
153,496751.8525,315287.8565
153,496752.124,315288.171
153,496750.171,315289.863
153,496749.506,315299.584
153,496752.642,315299.7935
153,496751.213,315321.168
153,496727.561,315319.587
153,496726.633,315332.515
153,496756.45,315334.604
153,496756.76,315330.182
153,496759.672,315330.386
153,496761.696,315302.853
153,496762.344,315301.9995
153,496763.274,315302.929
153,496771.466,315295.843
153,496770.8785,315295.1105
153,496771.823,315294.3535
153,496831.478,315298.37
153,496832.42,315299.442
153,496831.532,315300.171
153,496838.686,315308.44
153,496839.5555,315307.6875
153,496840.413,315308.604
153,496838.349,315335.999
153,496840.444,315336.117
153,496840.117,315340.704
153,496874.131,315343.129
153,496877.726,315292.708
153,496853.984,315291.097
153,496854.136,315289.891
153,496852.257,315287.66
153,496851.035,315287.552
153,496852.378,315269.891
153,496853.576,315269.962
153,496855.603,315268.268
153,496855.685,315266.952
153,496879.358,315268.554
153,496880.66,315252.629
153,496844.5,315250.041
153,496841.9415,315286.745
153,496835.348,315286.2945
153,496835.079,315289.709
153,496769.5865,315284.7965
153,496769.8425,315281.3855
153,496760.571,315280.929
153,496758.627,315282.5855
153,496758.3845,315282.3165
153,496757.206,315282.371
153,496756.314,315283.1125
153,496749.8005,315275.148
153,496750.26,315274.712
153,496750.875,315268.073
153,496746.521,315263.128
153,496739.982,315262.667
153,496734.988,315266.924
153,496734.416,315273.514
154,496531.027,314724.8655
154,496572.836,314728.141
154,496573.0955,314723.4725
154,496531.3185,314720.1
154,496531.027,314724.8655
155,496530.9755,314733.665
155,496572.0965,314737.259
155,496572.476,314732.3395
155,496531.17,314728.802
155,496530.9755,314733.665
156,496530.431,314741.848
156,496571.607,314745.6595
156,496571.9955,314741.1205
156,496530.5975,314737.447
156,496530.431,314741.848
157,496523.3865,314724.5525
157,496527.985,314724.8765
157,496528.471,314720.3055
157,496523.775,314719.819
157,496523.3865,314724.5525
158,496517.829,314736.6315
158,496528.9375,314737.5715
158,496529.747,314726.7755
158,496518.967,314725.736
158,496517.829,314736.6315
159,496516.8025,314746.4115
159,496527.911,314747.4165
159,496528.688,314739.0525
159,496524.737,314738.6635
159,496524.1215,314742.5215
159,496522.0165,314742.2945
159,496522.47,314738.404
159,496517.774,314737.853
159,496516.8025,314746.4115
160,496531.306,314766.8445
160,496542.835,314767.9465
160,496543.321,314762.338
160,496539.6935,314761.949
160,496540.2445,314756.1455
160,496543.8715,314756.34
160,496544.2925,314751.769
160,496533.0385,314750.661
160,496532.5365,314755.367
160,496536.196,314755.7885
160,496535.672,314761.6005
160,496531.98,314761.2115
160,496531.306,314766.8445
161,496548.8045,314768.5695
161,496560.1395,314769.607
161,496560.658,314764.031
161,496557.225,314763.642
161,496557.6785,314757.806
161,496561.4245,314758.229
161,496561.9035,314753.544
161,496550.4245,314752.36
161,496549.971,314757.0285
161,496553.6305,314757.385
161,496553.0155,314763.253
